RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2026,11380,은평구,10900,신사동,1,대지,0287,0001,파크빌(A동),20260901,21000,25.96,15.0,3.0,,,2017,연립다세대,중개거래,서울 은평구
2026,11530,구로구,10200,구로동,1,대지,0685,0124,중앙하이츠,20260901,76000,79.97,0.0,8.0,,,1987,아파트,중개거래,서울 구로구
2026,11650,서초구,10800,서초동,1,대지,1327,0033,비트빌,20260901,28300,34.32,43.06,11.0,,,1999,오피스텔,직거래,
2026,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),20260901,90500,66.56,0.0,10.0,,,1990,아파트,중개거래,서울 도봉구
2026,11560,영등포구,13200,신길동,1,대지,4958,0000,보라매에스케이뷰,20260901,204000,84.98,0.0,18.0,,,2020,아파트,중개거래,서울 영등포구
2026,11230,동대문구,10400,전농동,1,대지,0620,0004,청량리 창보 리버리치2,20260901,17000,19.74,31.9742,17.0,,,2021,오피스텔,직거래,
2026,11290,성북구,13300,정릉동,1,대지,0289,0055,백운빌라B동,20260901,21000,59.92,35.0,1.0,,,1999,연립다세대,중개거래,서울 성북구
2026,11320,도봉구,10600,방학동,1,대지,0717,0002,방학지음재힐스,20260901,11000,14.86,0.0,8.0,,,2018,아파트,중개거래,서울 도봉구
2026,11560,영등포구,11600,당산동6가,1,대지,0237,0102,(237-102),20260901,24500,15.16,9.0,3.0,,,2010,연립다세대,중개거래,서울 영등포구
2026,11380,은평구,10900,신사동,1,대지,0300,0094,(300-94),20260901,14000,36.29,24.0,-1.0,,,1991,연립다세대,직거래,
2026,11500,강서구,10200,등촌동,1,대지,0572,0015,트리빌리지,20260901,31000,37.18,24.0,3.0,,,2016,연립다세대,중개거래,서울 강서구
2026,11560,영등포구,12700,양평동3가,1,대지,0003,0001,양평 브릴리언트,20260901,33000,29.55,31.89,7.0,,,2020,오피스텔,중개거래,서울 영등포구
2026,11380,은평구,10700,응암동,1,대지,0742,0003,남청파인힐,20260901,43000,55.14,0.0,2.0,,,2001,아파트,중개거래,서울 서대문구
2026,11260,중랑구,10600,신내동,1,대지,0656,0000,화성.두산아파트,20260901,74000,66.96,0.0,6.0,,,1995,아파트,중개거래,서울 중랑구
2026,11530,구로구,10100,신도림동,1,대지,0637,0000,우성3,20260901,83500,84.75,0.0,6.0,,,1993,아파트,직거래,
2026,11680,강남구,10100,역삼동,1,대지,0736,0024,엘지역삼에클라트,20260901,24000,36.24,50.62,4.0,,,2004,오피스텔,중개거래,서울 강남구
2026,11350,노원구,10400,하계동,1,대지,0167,0010,아주,20260901,41800,76.59,0.0,3.0,,,2002,아파트,중개거래,서울 노원구
2026,11545,금천구,10200,독산동,1,대지,0973,0001,어반팰리스,20260901,22000,20.78,7.0,10.0,,,2020,연립다세대,중개거래,서울 금천구
2026,11560,영등포구,10800,영등포동7가,1,대지,0094,0099,휴젠느,20260901,29000,40.26,55.63,3.0,,,2018,오피스텔,중개거래,서울 영등포구
2026,11380,은평구,10600,대조동,1,대지,0088,0000,힐스테이트 메디알레,20260901,137819,74.9,0.0,2.0,분양권,,0,아파트,중개거래,서울 은평구
2026,11305,강북구,10100,미아동,1,대지,0791,1858,(791-1858),20260901,9600,36.53,21.0,3.0,,,1998,연립다세대,중개거래,서울 강북구
2026,11620,관악구,10200,신림동,1,대지,0650,0054,CG아름채(1단지),20260901,25700,55.04,35.0,3.0,,,2019,연립다세대,직거래,
2026,11560,영등포구,11600,당산동6가,1,대지,0234,0012,해울빌,20260901,41000,28.41,16.0,6.0,,,2018,연립다세대,중개거래,서울 영등포구
2026,11560,영등포구,12600,양평동2가,1,대지,0043,0014,CO-OP Residence/오목교,20260901,13000,26.38,41.3,11.0,,,2004,오피스텔,중개거래,서울 영등포구
2026,11530,구로구,10200,구로동,1,대지,0798,0021,(798-21),20260901,21000,40.68,0.0,3.0,,,1984,아파트,중개거래,서울 구로구
2026,11545,금천구,10100,가산동,1,대지,0776,0000,가산대명벨리온,20260901,8700,16.61,25.8,15.0,,,2017,오피스텔,중개거래,서울 금천구
2026,11410,서대문구,11000,북아현동,1,대지,1013,0000,e편한세상신촌2단지,20260901,196500,59.85,0.0,13.0,,,2018,아파트,중개거래,"서울 마포구, 서울 영등포구"
2026,11320,도봉구,10500,쌍문동,1,대지,0056,0000,삼익세라믹,20260901,42800,58.77,0.0,5.0,,,1988,아파트,중개거래,서울 도봉구
2026,11650,서초구,10800,서초동,1,대지,1487,0063,서초1차e-편한세상,20260901,270000,130.53,0.0,10.0,,,2004,아파트,중개거래,서울 서초구
2026,11440,마포구,10400,도화동,1,대지,0036,0000,고려아카데미텔,20260901,14500,20.25,20.25,17.0,,,1988,오피스텔,중개거래,서울 마포구
2026,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,20260901,104000,84.99,0.0,9.0,,,2001,아파트,중개거래,"경기 남양주시, 서울 구로구"
2026,11380,은평구,11400,진관동,1,대지,0010,0000,상림마을7단지아이파크(730~742동)BL1-14,20260901,60000,84.63,0.0,4.0,,,2008,아파트,직거래,
2026,11230,동대문구,11000,이문동,1,대지,0054,0000,현대,20260901,96700,59.92,0.0,14.0,,,2000,아파트,중개거래,서울 동대문구
2026,11200,성동구,12200,용답동,1,대지,0238,0012,서희스타힐스리버파크,20260901,11400,20.21,27.28,3.0,,,2016,오피스텔,중개거래,서울 성동구
2026,11440,마포구,10800,대흥동,1,대지,0012,0027,이대역 푸르지오 시티,20260901,50500,47.93,65.91,14.0,,20260903,2013,오피스텔,중개거래,서울 마포구
2026,11530,구로구,10200,구로동,1,대지,0097,0000,로제리움2차,20260901,9500,14.91,0.0,16.0,,,2014,아파트,중개거래,서울 구로구
2026,11560,영등포구,12400,문래동6가,1,대지,0002,0002,문래동 현대홈시티2,20260901,44700,57.06,70.72,7.0,,,2004,오피스텔,중개거래,서울 영등포구
2026,11440,마포구,10100,아현동,1,대지,0737,0000,마포 에스케이 허브 블루,20260901,18900,30.905,40.249,8.0,,,2006,오피스텔,중개거래,서울 마포구
2026,11470,양천구,10200,목동,1,대지,0917,0000,목동파라곤,20260901,186000,95.24,112.08,7.0,,,2004,오피스텔,중개거래,서울 양천구
2026,11440,마포구,11100,신수동,1,대지,0462,0000,마포아이파크포레,20260901,212800,59.376,0.0,19.0,,,2019,아파트,중개거래,서울 마포구
2026,11290,성북구,13800,장위동,1,대지,0062,0001,장위자이레디언트(4단지),20260901,141000,59.99,0.0,12.0,입주권,,0,아파트,중개거래,서울 성북구
2026,11440,마포구,10800,대흥동,1,대지,0012,0027,이대역 푸르지오 시티,20260901,50500,47.93,65.91,14.0,,,2013,오피스텔,중개거래,서울 마포구
2026,11710,송파구,10800,문정동,1,대지,0145,0000,문정시영,20260901,75500,25.65,0.0,5.0,,,1989,아파트,중개거래,서울 송파구
2026,11380,은평구,10900,신사동,1,대지,0222,0002,위산엘리시움,20260831,59900,54.07,36.0,3.0,,,2022,연립다세대,중개거래,서울 은평구
2026,11380,은평구,11400,진관동,1,대지,0065,0000,은평뉴타운엘크루,20260831,45800,59.26,84.32,5.0,,,2017,오피스텔,중개거래,서울 은평구
2026,11500,강서구,10500,마곡동,1,대지,1467,0000,마곡우림필유아파트,20260831,108500,84.528,0.0,5.0,,,2003,아파트,중개거래,서울 강서구
2026,11500,강서구,10500,마곡동,1,대지,0776,0002,마곡센트럴대방디엠시티오피스텔,20260831,16500,24.021,34.5019,4.0,,,2017,오피스텔,중개거래,서울 강서구
2026,11560,영등포구,10600,영등포동5가,1,대지,0032,0008,리버센트 푸르지오 위브,20260831,166628,76.74,0.0,22.0,분양권,,0,아파트,중개거래,서울 서초구
2026,11320,도봉구,10700,창동,1,대지,0038,0000,주공17단지,20260831,41000,36.16,0.0,5.0,,,1989,아파트,중개거래,서울 도봉구
2026,11305,강북구,10200,번동,1,대지,0242,0000,주공1단지,20260831,83000,79.07,0.0,14.0,,,1991,아파트,중개거래,서울 강북구
2026,11320,도봉구,10800,도봉동,1,대지,0598,0005,이화C,20260831,10000,41.31,33.0,1.0,,,1988,연립다세대,직거래,
2026,11230,동대문구,10600,장안동,1,대지,0095,0001,장안현대,20260831,98000,95.39,0.0,5.0,,,1984,아파트,중개거래,서울 동대문구
2026,11530,구로구,10200,구로동,1,대지,1260,0000,이화우성,20260831,66000,59.82,0.0,3.0,,,1998,아파트,중개거래,서울 구로구
2026,11470,양천구,10100,신정동,1,대지,0325,0000,목동신시가지11,20260831,205000,66.24,0.0,12.0,,,1988,아파트,중개거래,서울 양천구
2026,11710,송파구,11200,오금동,1,대지,0115,0005,우신파크빌(115-5),20260831,28000,39.31,23.0,5.0,,,2010,연립다세대,중개거래,서울 송파구
2026,11305,강북구,10100,미아동,1,대지,0215,0041,뉴월드빌,20260831,29250,59.4,29.0,2.0,,,2002,연립다세대,직거래,
2026,11500,강서구,10300,화곡동,1,대지,0821,0026,올라루즈,20260831,33000,29.98,20.0,5.0,,,2022,연립다세대,중개거래,서울 중랑구
2026,11620,관악구,10200,신림동,1,대지,1706,0000,금호2,20260831,63300,59.96,0.0,14.0,,,1998,아파트,중개거래,서울 관악구
2026,11380,은평구,10900,신사동,1,대지,0278,0001,우공101동,20260831,46000,84.27,0.0,5.0,,,2004,아파트,중개거래,서울 은평구
2026,11560,영등포구,11700,당산동,1,대지,0121,0200,휴브리지빌딩,20260831,13500,17.11,0.0,8.0,,,2012,아파트,중개거래,서울 영등포구
2026,11710,송파구,10300,풍납동,1,대지,0401,0001,쌍용,20260831,120000,84.86,0.0,2.0,,,1994,아파트,직거래,
2026,11440,마포구,11000,노고산동,,,,,,20260831,6100,58.18,19.0,0.0,,,1900,단독다가구,직거래,
2026,11320,도봉구,10800,도봉동,,,,,,20260831,104000,320.39,182.0,0.0,,,1993,단독다가구,중개거래,서울 도봉구
2026,11545,금천구,10200,독산동,,,,,,20260831,42000,221.44,135.0,0.0,,,1986,단독다가구,직거래,
2026,11530,구로구,10600,고척동,,,,,,20260831,98000,321.3,238.0,0.0,,,1989,단독다가구,직거래,
2026,11305,강북구,10200,번동,1,대지,0418,0003,효성네오인텔리안,20260831,64500,81.12,0.0,15.0,,,2005,아파트,중개거래,서울 강북구
2026,11470,양천구,10100,신정동,,,,,,20260831,68000,149.91,123.0,0.0,,,1993,단독다가구,중개거래,서울 양천구
2026,11500,강서구,10300,화곡동,1,대지,0354,0022,남성아트빌(354-22),20260831,32000,39.01,23.0,3.0,,,2015,연립다세대,중개거래,서울 강서구
2026,11650,서초구,10800,서초동,1,대지,1337,0002,아크로텔 강남역,20260831,18000,18.105,25.506,9.0,,,2016,오피스텔,직거래,
2026,11560,영등포구,11000,여의도동,1,대지,0047,0000,여의도자이,20260831,140000,82.48,113.58,14.0,,,2008,오피스텔,중개거래,서울 영등포구
2026,11320,도봉구,10500,쌍문동,1,대지,0013,0002,대웅,20260831,26200,44.82,0.0,4.0,,,1989,아파트,중개거래,서울 도봉구
2026,11305,강북구,10400,우이동,1,대지,0073,0033,동광빌라,20260831,22000,70.98,307.0,3.0,,,1992,연립다세대,중개거래,서울 도봉구
2026,11530,구로구,10800,오류동,1,대지,0339,0000,동부(105동~106동),20260831,48500,59.58,0.0,19.0,,,1999,아파트,중개거래,서울 구로구
2026,11710,송파구,10800,문정동,1,대지,0652,0000,송파법조타운푸르지오시티,20260831,19000,20.45,29.78,9.0,,,2018,오피스텔,중개거래,서울 송파구
2026,11710,송파구,11400,마천동,1,대지,0199,0029,대화주택,20260831,127000,48.27,34.0,3.0,,,1995,연립다세대,중개거래,서울 송파구
2026,11380,은평구,10800,역촌동,1,대지,0031,0003,동진그린빌라(31-3),20260831,10000,57.68,22.0,-1.0,,,1993,연립다세대,중개거래,서울 은평구
2026,11500,강서구,10900,방화동,1,대지,0904,0000,신마곡벽산블루밍,20260831,34000,46.834,66.7045,5.0,,,2020,오피스텔,중개거래,서울 강서구
2026,11320,도봉구,10600,방학동,1,대지,0271,0001,신동아아파트1,20260831,34000,53.16,0.0,6.0,,,1986,아파트,중개거래,서울 도봉구
2026,11620,관악구,10200,신림동,1,대지,0619,0002,동수빌라(619-2),20260831,30000,54.3,33.0,2.0,,,1992,연립다세대,중개거래,경기 광명시
2026,11680,강남구,11500,수서동,1,대지,0713,0000,수서현대벤쳐빌,20260831,130000,127.15,181.64,15.0,,,2002,오피스텔,중개거래,서울 강남구
2026,11320,도봉구,10600,방학동,1,대지,0271,0001,신동아아파트1,20260831,49700,70.62,0.0,9.0,,,1986,아파트,중개거래,서울 도봉구
2026,11140,중구,17100,중림동,1,대지,0149,0050,중림라온빌,20260831,49500,28.56,19.0,4.0,,,2021,연립다세대,중개거래,서울 용산구
2026,11530,구로구,11200,항동,3,블럭,0238,0000,하버라인4단지,20260831,65000,59.86,0.0,8.0,,,2019,아파트,직거래,
2026,11500,강서구,10300,화곡동,1,대지,0346,0049,풍성애뜰안(346-49),20260831,29700,42.69,26.0,5.0,,,2014,연립다세대,중개거래,서울 강서구
2026,11320,도봉구,10700,창동,1,대지,0305,0000,창동주공1단지,20260831,57000,41.3,0.0,14.0,,,1990,아파트,중개거래,서울 도봉구
2026,11620,관악구,10100,봉천동,1,대지,0867,0012,프라비다2,20260831,16000,20.45,0.0,6.0,,,2013,아파트,직거래,
2026,11560,영등포구,13200,신길동,1,대지,0096,0013,피오에스오피스텔,20260831,13700,19.99,28.98,5.0,,,2003,오피스텔,중개거래,서울 영등포구
2026,11680,강남구,10500,삼성동,1,대지,0058,0002,청담역 푸르지오시티,20260831,43000,25.84,39.99,14.0,,,2014,오피스텔,중개거래,서울 성동구
2026,11260,중랑구,10200,상봉동,1,대지,0497,0000,태영데시앙1,20260831,91000,84.935,0.0,11.0,,,2003,아파트,중개거래,서울 중랑구
2026,11620,관악구,10200,신림동,1,대지,1433,0055,프라비다트라움,20260831,8700,14.06,0.0,3.0,,,2013,아파트,중개거래,서울 관악구
2026,11260,중랑구,10200,상봉동,1,대지,0114,0002,파인빌라트108,20260831,24000,29.08,18.0,2.0,,,2013,연립다세대,중개거래,서울 중랑구
2026,11320,도봉구,10700,창동,1,대지,0815,0000,창동2차현대,20260831,91000,84.504,0.0,20.0,,,2001,아파트,중개거래,서울 도봉구
2026,11215,광진구,10700,화양동,1,대지,0021,0002,브라운스톤,20260831,75000,65.09,0.0,14.0,,,2006,아파트,중개거래,서울 광진구
2026,11230,동대문구,10900,휘경동,1,대지,0286,0208,(286-208),20260831,20000,14.85,9.0,2.0,,,2012,연립다세대,직거래,
2026,11530,구로구,11200,항동,1,대지,0236,0000,항동중흥에스클래스베르데카운티,20260831,94500,84.99,0.0,17.0,,,2019,아파트,중개거래,서울 구로구
2026,11500,강서구,10300,화곡동,1,대지,0424,0211,세광빌라나동,20260831,10000,35.05,26.0,-1.0,,,1988,연립다세대,직거래,
2026,11260,중랑구,10500,망우동,1,대지,0349,0024,하진Vill,20260831,30000,29.91,20.0,3.0,,,2023,연립다세대,중개거래,서울 중랑구
2026,11380,은평구,10700,응암동,1,대지,0116,0017,서강스카이빌2,20260831,85500,156.39,0.0,13.0,,,2003,아파트,중개거래,서울 은평구
2026,11710,송파구,10700,가락동,1,대지,0079,0007,(79-7),20260831,10500,29.52,38.86,4.0,,,1990,오피스텔,중개거래,서울 송파구
2026,11710,송파구,10800,문정동,1,대지,0104,0000,현대,20260831,105000,71.52,0.0,8.0,,,1991,아파트,중개거래,서울 송파구
2026,11620,관악구,10200,신림동,1,대지,0763,0000,한라타운아파트,20260831,61000,78.038,0.0,8.0,,,2001,아파트,중개거래,서울 관악구
2026,11620,관악구,10200,신림동,1,대지,0763,0000,한라타운아파트,20260831,61000,78.038,0.0,8.0,,20260903,2001,아파트,중개거래,서울 관악구
2026,11305,강북구,10300,수유동,1,대지,0732,0000,형인휴아름,20260831,44000,62.99,0.0,2.0,,,2013,아파트,중개거래,서울 강북구
2026,11230,동대문구,10900,휘경동,1,대지,0286,0247,286-247,20260831,18000,10.88,7.0,4.0,,,2014,연립다세대,중개거래,서울 동대문구
2026,11710,송파구,11200,오금동,1,대지,0166,0000,상아1차아파트,20260831,170000,60.7,0.0,7.0,,,1984,아파트,중개거래,"서울 강동구, 서울 송파구"
2026,11305,강북구,10300,수유동,1,대지,0472,0267,MS펠리체,20260831,25500,29.96,21.0,2.0,,,2016,연립다세대,중개거래,서울 강북구
2026,11530,구로구,10200,구로동,1,대지,0830,0000,한영캐슬시티,20260831,27400,41.77,53.01,6.0,,,null,오피스텔,중개거래,서울 구로구
2026,11380,은평구,10800,역촌동,1,대지,0070,0026,서흥하이빌(70-26),20260831,16300,40.79,22.0,4.0,,,2012,연립다세대,직거래,
2026,11680,강남구,10600,대치동,1,대지,0889,0047,샹제리제센터 ,20260831,37000,46.42,46.42,4.0,,,1990,오피스텔,중개거래,서울 강남구
2026,11215,광진구,10300,구의동,1,대지,0560,0013,서룡빌라,20260830,29900,59.3,29.0,4.0,,,1992,연립다세대,중개거래,경기 하남시
2026,11560,영등포구,13000,양평동6가,1,대지,0013,0002,한양맨션4동,20260830,45000,73.04,34.0,5.0,,,2003,연립다세대,중개거래,서울 영등포구
2026,11710,송파구,10400,송파동,1,대지,0095,0007,HANYANGLEEPS,20260830,18500,14.5,11.0,3.0,,,2012,연립다세대,중개거래,서울 송파구
2026,11290,성북구,13300,정릉동,1,대지,0402,0132,행복드림빌7차,20260830,38000,51.46,30.0,3.0,,,2022,연립다세대,직거래,
2026,11440,마포구,12500,성산동,1,대지,0591,0006,상암 퍼스티지 더올림 오피스텔,20260830,15400,17.14,25.95,7.0,,,2018,오피스텔,중개거래,서울 마포구
2026,11260,중랑구,10300,중화동,1,대지,0291,0008,경일빌라,20260830,20000,34.36,19.0,2.0,,,2003,연립다세대,중개거래,서울 중랑구
2026,11620,관악구,10100,봉천동,1,대지,1712,0000,관악드림(동아),20260830,145000,114.75,0.0,17.0,,,2003,아파트,중개거래,서울 관악구
2026,11260,중랑구,10100,면목동,1,대지,1502,0000,현대,20260830,85000,84.81,0.0,11.0,,,1994,아파트,중개거래,경기 하남시
2026,11500,강서구,10800,공항동,1,대지,1398,0000,더트루엘마곡HQ,20260830,59900,48.329,0.0,5.0,,,2024,아파트,직거래,
2026,11590,동작구,10200,상도동,1,대지,0324,0023,동양스마트빌,20260830,12000,16.51,4.0,7.0,,,2012,연립다세대,중개거래,서울 동작구
2026,11530,구로구,10800,오류동,1,대지,0338,0000,동부골든,20260830,54000,59.94,0.0,16.0,,,1998,아파트,중개거래,서울 구로구
2026,11290,성북구,13800,장위동,1,대지,0066,0199,모던하우스,20260830,75000,36.47,29.0,2.0,,,2019,연립다세대,중개거래,서울 성북구
2026,11470,양천구,10300,신월동,1,대지,0203,0018,주함헤븐105동,20260830,35000,62.48,0.0,5.0,,,2007,아파트,중개거래,서울 양천구
2026,11290,성북구,13300,정릉동,1,대지,1031,0000,정릉힐스테이트3차,20260830,74500,59.98,0.0,10.0,,,2008,아파트,중개거래,"서울 성북구, 서울 은평구"
2026,11290,성북구,13300,정릉동,1,대지,0210,0000,정릉푸른마을동아,20260830,78000,114.81,0.0,9.0,,,2003,아파트,중개거래,서울 성북구
2026,11710,송파구,11100,방이동,1,대지,0047,0005,잠실 소프라우스 오피스텔,20260830,33800,29.72,46.07,12.0,,,2021,오피스텔,중개거래,서울 송파구
2026,11500,강서구,10900,방화동,1,대지,0860,0000,마곡서광(치현마을),20260830,76000,84.93,0.0,12.0,,,1998,아파트,중개거래,서울 강서구
2026,11380,은평구,10400,갈현동,1,대지,0395,0002,효민아크로뷰,20260830,68800,47.73,0.0,15.0,,,2024,아파트,직거래,
2026,11380,은평구,10600,대조동,1,대지,0088,0000,힐스테이트 메디알레,20260830,135834,74.8,0.0,7.0,입주권,,0,아파트,중개거래,서울 은평구
2026,11305,강북구,10100,미아동,1,대지,0003,0718,창신빌,20260830,37000,59.71,25.0,2.0,,,2005,연립다세대,중개거래,서울 강북구
2026,11380,은평구,10800,역촌동,1,대지,0027,0048,(27-48),20260830,10400,28.8,14.0,2.0,,,1994,연립다세대,중개거래,서울 은평구
2026,11530,구로구,10200,구로동,1,대지,0256,0001,삼성래미안,20260830,108000,78.665,0.0,15.0,,,2004,아파트,중개거래,서울 구로구
2026,11470,양천구,10300,신월동,1,대지,0982,0007,진영주택,20260830,14900,34.32,20.0,1.0,,,1989,연립다세대,중개거래,서울 양천구
